time_s,acc_x_g,disp_top_mm,disp_mid_mm
14.31,0.058577,0.638701,0.468381
14.32,0.052485,0.664982,0.487654
14.33,0.045356,0.688529,0.504922
14.34,0.037358,0.708878,0.519844
14.35,0.028676,0.725640,0.532136
14.36,0.019510,0.738505,0.541570
14.37,0.010067,0.747258,0.547989
14.38,0.000556,0.751775,0.551301
14.39,-0.008821,0.752024,0.551485
14.40,-0.017871,0.748067,0.548582
14.41,-0.026417,0.740049,0.542703
14.42,-0.034304,0.728197,0.534011
14.43,-0.041404,0.712806,0.522725
14.44,-0.047612,0.694231,0.509102
14.45,-0.052858,0.672869,0.493437
14.46,-0.057099,0.649155,0.476047
14.47,-0.060326,0.623538,0.457261
14.48,-0.062556,0.596472,0.437413
14.49,-0.063835,0.568407,0.416832
14.50,-0.064232,0.539768,0.395829
14.51,-0.063836,0.510950,0.374697
14.52,-0.062751,0.482310,0.353694
14.53,-0.061091,0.454156,0.333048
14.54,-0.058976,0.426748,0.312948
14.55,-0.056524,0.400289,0.293545
14.56,-0.053849,0.374929,0.274948
14.57,-0.051054,0.350770,0.257231
14.58,-0.048231,0.327863,0.240434
14.59,-0.045453,0.306225,0.224565
14.60,-0.042772,0.285832,0.209610
14.61,-0.040223,0.266643,0.195538
14.62,-0.037815,0.248597,0.182304
14.63,-0.035539,0.231631,0.169863
14.64,-0.033366,0.215687,0.158170
14.65,-0.031249,0.200717,0.147192
14.66,-0.029128,0.186697,0.136911
14.67,-0.026932,0.173629,0.127328
14.68,-0.024585,0.161545,0.118467
14.69,-0.022008,0.150515,0.110378
14.70,-0.019128,0.140641,0.103137
14.71,-0.015879,0.132059,0.096844
14.72,-0.012207,0.124935,0.091619
14.73,-0.008076,0.119458,0.087602
14.74,-0.003469,0.115834,0.084945
14.75,0.001608,0.114278,0.083804
14.76,0.007125,0.114999,0.084333
14.77,0.013028,0.118196,0.086677
14.78,0.019238,0.124042,0.090963
14.79,0.025653,0.132673,0.097293
14.80,0.032151,0.144182,0.105734
14.81,0.038592,0.158607,0.116311
14.82,0.044825,0.175921,0.129009
14.83,0.050687,0.196032,0.143756
14.84,0.056017,0.218773,0.160433
14.85,0.060652,0.243904,0.178863
14.86,0.064441,0.271116,0.198818
14.87,0.067246,0.300027,0.220020
14.88,0.068947,0.330197,0.242144
14.89,0.069450,0.361130,0.264829
14.90,0.068687,0.392289,0.287678
14.91,0.066623,0.423106,0.310277
14.92,0.063256,0.452996,0.332197
14.93,0.058619,0.481376,0.353009
14.94,0.052777,0.507675,0.372295
14.95,0.045831,0.531353,0.389660
14.96,0.037912,0.551915,0.404738
14.97,0.029179,0.568924,0.417212
14.98,0.019814,0.582016,0.426812
14.99,0.010016,0.590905,0.433330
15.00,0.000000,0.595398,0.436626
15.01,-0.010016,0.595398,0.436626
15.02,-0.019814,0.590905,0.433330
15.03,-0.029179,0.582016,0.426812
15.04,-0.037912,0.568924,0.417212
15.05,-0.045831,0.551915,0.404738
15.06,-0.052777,0.531353,0.389660
15.07,-0.058619,0.507675,0.372295
15.08,-0.063256,0.481376,0.353009
15.09,-0.066623,0.452996,0.332197
15.10,-0.068687,0.423106,0.310277
15.11,-0.069450,0.392289,0.287678
15.12,-0.068947,0.361130,0.264829
15.13,-0.067246,0.330197,0.242144
15.14,-0.064441,0.300027,0.220020
15.15,-0.060652,0.271116,0.198818
15.16,-0.056017,0.243904,0.178863
15.17,-0.050687,0.218773,0.160433
15.18,-0.044825,0.196032,0.143756
15.19,-0.038592,0.175921,0.129009
15.20,-0.032151,0.158607,0.116311
15.21,-0.025653,0.144182,0.105734
15.22,-0.019238,0.132673,0.097293
15.23,-0.013028,0.124042,0.090963
15.24,-0.007125,0.118196,0.086677
15.25,-0.001608,0.114999,0.084333
15.26,0.003469,0.114278,0.083804
15.27,0.008076,0.115834,0.084945
15.28,0.012207,0.119458,0.087602
15.29,0.015879,0.124935,0.091619
15.30,0.019128,0.132059,0.096844
15.31,0.022008,0.140641,0.103137
15.32,0.024585,0.150515,0.110378
15.33,0.026932,0.161545,0.118467
15.34,0.029128,0.173629,0.127328
15.35,0.031249,0.186697,0.136911
15.36,0.033366,0.200717,0.147192
15.37,0.035539,0.215687,0.158170
15.38,0.037815,0.231631,0.169863
15.39,0.040223,0.248597,0.182304
15.40,0.042772,0.266643,0.195538
15.41,0.045453,0.285832,0.209610
15.42,0.048231,0.306225,0.224565
15.43,0.051054,0.327863,0.240434
15.44,0.053849,0.350770,0.257231
15.45,0.056524,0.374929,0.274948
15.46,0.058976,0.400289,0.293545
15.47,0.061091,0.426748,0.312948
15.48,0.062751,0.454156,0.333048
15.49,0.063836,0.482310,0.353694
15.50,0.064232,0.510950,0.374697
15.51,0.063835,0.539768,0.395829
15.52,0.062556,0.568407,0.416832
15.53,0.060326,0.596472,0.437413
15.54,0.057099,0.623538,0.457261
15.55,0.052858,0.649155,0.476047
15.56,0.047612,0.672869,0.493437
15.57,0.041404,0.694231,0.509102
15.58,0.034304,0.712806,0.522725
15.59,0.026417,0.728197,0.534011
15.60,0.017871,0.740049,0.542703
15.61,0.008821,0.748067,0.548582
15.62,-0.000556,0.752024,0.551485
15.63,-0.010067,0.751775,0.551301
15.64,-0.019510,0.747258,0.547989
15.65,-0.028676,0.738505,0.541570
15.66,-0.037358,0.725640,0.532136
15.67,-0.045356,0.708878,0.519844
15.68,-0.052485,0.688529,0.504922
15.69,-0.058577,0.664982,0.487654
15.70,-0.063490,0.638701,0.468381
15.71,-0.067110,0.610217,0.447492
15.72,-0.069357,0.580107,0.425412
15.73,-0.070184,0.548990,0.402593
15.74,-0.069580,0.517503,0.379502
15.75,-0.067571,0.486286,0.356610
15.76,-0.064219,0.455970,0.334378
15.77,-0.059618,0.427159,0.313249
15.78,-0.053892,0.400411,0.293634
15.79,-0.047192,0.376232,0.275904
15.80,-0.039689,0.355060,0.260377
15.81,-0.031570,0.337253,0.247319
15.82,-0.023032,0.323089,0.236932
15.83,-0.014274,0.312756,0.229354
15.84,-0.005493,0.306352,0.224658
15.85,0.003121,0.303888,0.222850
15.86,0.011394,0.305287,0.223877
15.87,0.019171,0.310400,0.227626
15.88,0.026317,0.319001,0.233934
15.89,0.032726,0.330808,0.242592
15.90,0.038320,0.345490,0.253360
15.91,0.043047,0.362683,0.265968
15.92,0.046889,0.381996,0.280130
15.93,0.049852,0.403032,0.295558
15.94,0.051970,0.425399,0.311959
15.95,0.053299,0.448715,0.329058
15.96,0.053915,0.472627,0.346593
15.97,0.053910,0.496816,0.364332
15.98,0.053382,0.521003,0.382069
15.99,0.052439,0.544953,0.399632
16.00,0.051186,0.568479,0.416886
16.01,0.049722,0.591444,0.433726
16.02,0.048141,0.613752,0.450085
16.03,0.046520,0.635351,0.465924
16.04,0.044919,0.656221,0.481229
16.05,0.043382,0.676375,0.496008
16.06,0.041931,0.695838,0.510282
16.07,0.040566,0.714651,0.524077
16.08,0.039269,0.732851,0.537424
16.09,0.037999,0.750469,0.550344
16.10,0.036703,0.767517,0.562845
16.11,0.035311,0.783984,0.574921
16.12,0.033745,0.799826,0.586539
16.13,0.031922,0.814966,0.597642
16.14,0.029756,0.829288,0.608144
16.15,0.027169,0.842637,0.617935
16.16,0.024089,0.854827,0.626873
16.17,0.020459,0.865634,0.634799
16.18,0.016239,0.874814,0.641531
16.19,0.011411,0.882100,0.646874
16.20,0.005978,0.887219,0.650627
16.21,-0.000029,0.889901,0.652594
16.22,-0.006553,0.889888,0.652584
16.23,-0.013511,0.886948,0.650429
16.24,-0.020798,0.880886,0.645983
16.25,-0.028284,0.871555,0.639141
16.26,-0.035822,0.858866,0.629835
16.27,-0.043247,0.842794,0.618049
16.28,-0.050390,0.823391,0.603820
16.29,-0.057071,0.800783,0.587241
16.30,-0.063116,0.775178,0.568464
16.31,-0.068356,0.746862,0.547699
16.32,-0.072635,0.716194,0.525209
16.33,-0.075817,0.683606,0.501312
16.34,-0.077787,0.649590,0.476367
16.35,-0.078460,0.614691,0.450774
16.36,-0.077780,0.579490,0.424960
16.37,-0.075726,0.544595,0.399369
16.38,-0.072313,0.510621,0.374455
16.39,-0.067590,0.478177,0.350664
16.40,-0.061641,0.447853,0.328426
16.41,-0.054583,0.420199,0.308146
16.42,-0.046562,0.395709,0.290187
16.43,-0.037749,0.374820,0.274868
16.44,-0.028338,0.357884,0.262448
16.45,-0.018534,0.345170,0.253124
16.46,-0.008555,0.336854,0.247027
16.47,0.001382,0.333016,0.244212
16.48,0.011061,0.333636,0.244667
16.49,0.020278,0.338599,0.248306
16.50,0.028844,0.347697,0.254978
16.51,0.036589,0.360638,0.264467
16.52,0.043373,0.377053,0.276506
16.53,0.049082,0.396513,0.290776
16.54,0.053633,0.418533,0.306924
16.55,0.056979,0.442595,0.324570
16.56,0.059104,0.468159,0.343317
16.57,0.060027,0.494677,0.362762
16.58,0.059797,0.521607,0.382512
16.59,0.058489,0.548436,0.402186
16.60,0.056206,0.574677,0.421430
16.61,0.053067,0.599893,0.439922
16.62,0.049210,0.623702,0.457382
16.63,0.044777,0.645780,0.473572
16.64,0.039919,0.665869,0.488304
16.65,0.034783,0.683779,0.501438
16.66,0.029509,0.699385,0.512882
16.67,0.024226,0.712624,0.522591
16.68,0.019047,0.723493,0.530562
16.69,0.014066,0.732038,0.536828
16.70,0.009355,0.738349,0.541456
16.71,0.004964,0.742546,0.544533
16.72,0.000920,0.744773,0.546167
16.73,-0.002774,0.745186,0.546470
16.74,-0.006137,0.743941,0.545557
16.75,-0.009204,0.741189,0.543538
16.76,-0.012030,0.737059,0.540510
16.77,-0.014677,0.731661,0.536552
16.78,-0.017217,0.725077,0.531723
16.79,-0.019726,0.717352,0.526058
16.80,-0.022275,0.708502,0.519569
16.81,-0.024931,0.698508,0.512240
16.82,-0.027748,0.687323,0.504037
16.83,-0.030767,0.674874,0.494908
16.84,-0.034009,0.661071,0.484785
16.85,-0.037478,0.645813,0.473596
16.86,-0.041154,0.628997,0.461265
16.87,-0.044993,0.610534,0.447725
16.88,-0.048933,0.590348,0.432922
16.89,-0.052889,0.568395,0.416823
16.90,-0.056759,0.544666,0.399421
16.91,-0.060426,0.519201,0.380747
16.92,-0.063763,0.492091,0.360867
16.93,-0.066638,0.463483,0.339888
16.94,-0.068916,0.433586,0.317963
16.95,-0.070468,0.402667,0.295289
16.96,-0.071175,0.371052,0.272105
16.97,-0.070934,0.339120,0.248688
16.98,-0.069659,0.307294,0.225350
16.99,-0.067292,0.276042,0.202431
17.00,-0.063799,0.245852,0.180291
17.01,-0.059179,0.217228,0.159301
17.02,-0.053461,0.190678,0.139830
17.03,-0.046707,0.166692,0.122241
17.04,-0.039012,0.145737,0.106874
17.05,-0.030498,0.128235,0.094039
17.06,-0.021316,0.114552,0.084005
17.07,-0.011641,0.104988,0.076991
17.08,-0.001664,0.099766,0.073162
17.09,0.008407,0.099019,0.072615
17.10,0.018359,0.102791,0.075380
17.11,0.027978,0.111028,0.081420
17.12,0.037055,0.123580,0.090625
17.13,0.045390,0.140205,0.102817
17.14,0.052802,0.160569,0.117751
17.15,0.059135,0.184259,0.135123
17.16,0.064255,0.210790,0.154579
17.17,0.068063,0.239617,0.175719
17.18,0.070493,0.270154,0.198113
17.19,0.071515,0.301781,0.221306
17.20,0.071133,0.333865,0.244835
17.21,0.069388,0.365779,0.268238
17.22,0.066355,0.396911,0.291067
17.23,0.062140,0.426681,0.312899
17.24,0.056873,0.454559,0.333344
17.25,0.050711,0.480075,0.352056
17.26,0.043825,0.502827,0.368740
17.27,0.036398,0.522490,0.383159
17.28,0.028620,0.538820,0.395134
17.29,0.020677,0.551660,0.404551
17.30,0.012753,0.560937,0.411353
17.31,0.005016,0.566658,0.415550
17.32,-0.002379,0.568909,0.417200
17.33,-0.009301,0.567841,0.416417
17.34,-0.015640,0.563669,0.413357
17.35,-0.021315,0.556652,0.408212
17.36,-0.026271,0.547089,0.401199
17.37,-0.030481,0.535302,0.392555
17.38,-0.033945,0.521627,0.382527
17.39,-0.036687,0.506398,0.371359
17.40,-0.038755,0.489938,0.359288
17.41,-0.040213,0.472551,0.346537
17.42,-0.041141,0.454509,0.333307
17.43,-0.041628,0.436052,0.319771
17.44,-0.041769,0.417375,0.306075
17.45,-0.041656,0.398635,0.292332
17.46,-0.041379,0.379947,0.278628
17.47,-0.041017,0.361382,0.265014
17.48,-0.040637,0.342979,0.251518
17.49,-0.040288,0.324748,0.238148
17.50,-0.040000,0.306672,0.224893
17.51,-0.039785,0.288726,0.211733
17.52,-0.039632,0.270877,0.198643
17.53,-0.039511,0.253096,0.185604
17.54,-0.039372,0.235370,0.172605
17.55,-0.039150,0.217705,0.159651
17.56,-0.038764,0.200141,0.146769
17.57,-0.038128,0.182749,0.134016
17.58,-0.037147,0.165643,0.121471
17.59,-0.035727,0.148977,0.109250
17.60,-0.033781,0.132948,0.097496
17.61,-0.031228,0.117793,0.086381
17.62,-0.028004,0.103782,0.076107
17.63,-0.024062,0.091218,0.066893
17.64,-0.019378,0.080423,0.058977
17.65,-0.013952,0.071729,0.052601
17.66,-0.007813,0.065469,0.048011
17.67,-0.001013,0.061964,0.045440
17.68,0.006363,0.061509,0.045107
17.69,0.014208,0.064364,0.047200
17.70,0.022388,0.070738,0.051875
17.71,0.030750,0.080783,0.059241
17.72,0.039123,0.094578,0.069357
17.73,0.047326,0.112132,0.082230
17.74,0.055171,0.133364,0.097801
17.75,0.062467,0.158116,0.115952
17.76,0.069032,0.186142,0.136504
17.77,0.074693,0.217114,0.159217
17.78,0.079296,0.250625,0.183791
17.79,0.082708,0.286201,0.209880
17.80,0.084824,0.323308,0.237093
17.81,0.085568,0.361364,0.265001
17.82,0.084899,0.399754,0.293153
17.83,0.082813,0.437845,0.321086
17.84,0.079340,0.474999,0.348332
17.85,0.074545,0.510594,0.374435
17.86,0.068528,0.544039,0.398962
17.87,0.061421,0.574783,0.421508
17.88,0.053382,0.602341,0.441716
17.89,0.044590,0.626290,0.459279
17.90,0.035246,0.646295,0.473950
17.91,0.025557,0.662109,0.485546
17.92,0.015739,0.673575,0.493955
17.93,0.006005,0.680636,0.499133
17.94,-0.003439,0.683331,0.501109
17.95,-0.012401,0.681787,0.499978
17.96,-0.020707,0.676223,0.495897
17.97,-0.028206,0.666933,0.489084
17.98,-0.034774,0.654278,0.479804
17.99,-0.040319,0.638677,0.468364
